Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Label,Source_File
0.425952672958374,4080.265509144592,18.781429271091334,8,1738,18.781429271091334,0,8,1263,8,NORMAL,normal_browsing.csv
0.4242410659790039,11229.464523917104,16.500052826914303,7,4764,16.500052826914303,0,7,255,5,NORMAL,normal_browsing.csv
0.0898869037628173,11614.595189025313,44.500364708909245,4,1044,44.500364708909245,0,4,1035,4,NORMAL,normal_browsing.csv
2.92241644859314,10586.786840354029,36.95571863209008,108,30939,36.95571863209008,9,99,255,42,NORMAL,normal_browsing.csv
0.0575919151306152,98972.22530406776,104.18128979375554,6,5700,104.18128979375554,0,6,1053,6,NORMAL,normal_browsing.csv
0.1237721443176269,33165.7823545955,72.71426094795603,9,4105,72.71426094795603,1,9,65535,8,NORMAL,normal_browsing.csv
0.2096908092498779,31889.80968656304,47.68926227989089,10,6687,47.68926227989089,1,10,65535,9,NORMAL,normal_browsing.csv
0.3156731128692627,5195.247656962197,19.007003623032425,6,1640,19.007003623032425,1,6,65535,5,NORMAL,normal_browsing.csv
0.1148340702056884,66225.99012974178,95.7903867754319,11,7605,95.7903867754319,1,11,65535,10,NORMAL,normal_browsing.csv
0.531069278717041,13341.008949182611,20.712928502612385,11,7085,20.712928502612385,1,11,65535,10,NORMAL,normal_browsing.csv
0.1705837249755859,139638.17476379493,87.93335942304466,15,23820,87.93335942304466,1,15,65535,14,NORMAL,normal_browsing.csv
0.4579637050628662,15470.658311290015,24.019370702073417,11,7085,24.019370702073417,1,11,65535,10,NORMAL,normal_browsing.csv
0.1891167163848877,155565.3067713212,89.89157767207547,17,29420,89.89157767207547,1,17,65535,16,NORMAL,normal_browsing.csv
0.5140533447265625,14698.863605331117,23.343880791949896,12,7556,23.343880791949896,1,12,65535,11,NORMAL,normal_browsing.csv
0.0202484130859375,14371.496608892236,197.5463451394122,4,291,197.5463451394122,0,4,447,4,NORMAL,normal_browsing.csv
0.0098795890808105,16397.44311984169,303.6563540711424,3,162,303.6563540711424,0,3,511,0,NORMAL,normal_browsing.csv
2.1379683017730717,12971.193247814364,40.225105268716106,86,27732,40.225105268716106,7,79,65535,33,NORMAL,normal_browsing.csv
0.4404501914978027,15595.407000826031,27.24485136263101,12,6869,27.24485136263101,1,12,65535,11,NORMAL,normal_browsing.csv
0.1415972709655761,31455.408495004227,70.62283002919673,10,4454,70.62283002919673,1,10,65535,9,NORMAL,normal_browsing.csv
0.172508955001831,23795.8661331896,52.17120467690777,9,4105,52.17120467690777,1,9,65535,8,NORMAL,normal_browsing.csv
0.1126799583435058,12389.070962773005,53.24815600045703,6,1396,53.24815600045703,1,6,65535,5,NORMAL,normal_browsing.csv
0.0527708530426025,5628.106859675518,56.84956423914664,3,297,56.84956423914664,0,3,1023,2,NORMAL,normal_browsing.csv
0.3132579326629638,4437.2379916568925,19.1535452877276,6,1390,19.1535452877276,0,6,1053,6,NORMAL,normal_browsing.csv
0.4044003486633301,18086.03781914398,27.200767843940906,11,7314,27.200767843940906,1,11,65535,10,NORMAL,normal_browsing.csv
0.0997588634490966,46782.81045554815,80.19337553982969,8,4667,80.19337553982969,0,8,1053,8,NORMAL,normal_browsing.csv
0.178110122680664,145516.715220441,78.6030562962487,14,25918,78.6030562962487,1,14,65535,13,NORMAL,normal_browsing.csv
0.0167489051818847,17374.269950177935,238.8215800711744,4,291,238.8215800711744,0,4,159,4,NORMAL,normal_browsing.csv
0.1537842750549316,46077.5329432667,71.5287697397592,11,7086,71.5287697397592,1,11,65535,10,NORMAL,normal_browsing.csv
0.4795706272125244,1966.3422788862845,10.425992995155273,5,943,10.425992995155273,0,5,250,3,NORMAL,normal_browsing.csv
0.0815975666046142,2022.119125188096,36.765802276147205,3,165,36.765802276147205,0,3,255,3,NORMAL,normal_browsing.csv
0.1775407791137695,222630.5426691376,118.28268471517202,21,39526,118.28268471517202,1,21,65535,20,NORMAL,normal_browsing.csv
0.2262794971466064,3195.1635438343246,26.51588003182012,6,723,26.51588003182012,0,6,1263,6,NORMAL,normal_browsing.csv
0.3294236660003662,18322.909441464628,42.49846457596169,14,6036,42.49846457596169,1,13,65535,7,NORMAL,normal_browsing.csv
0.3313560485839844,23675.439254918663,36.21482104002855,12,7845,36.21482104002855,1,12,65535,11,NORMAL,normal_browsing.csv
0.0140736103057861,18616.40292059835,213.16491893814904,3,262,213.16491893814904,0,3,1019,1,NORMAL,normal_browsing.csv
0.4555315971374511,12389.919899007557,13.171424414253249,6,5644,13.171424414253249,0,6,1263,6,NORMAL,normal_browsing.csv
0.3439669609069824,2171.720208331312,8.721767904945027,3,747,8.721767904945027,0,3,254,2,NORMAL,normal_browsing.csv
0.0176808834075927,13064.958049596138,169.6747798648849,3,231,169.6747798648849,0,3,73,3,NORMAL,normal_browsing.csv
1.128367900848389,191.42692719067563,3.544943096123623,4,216,3.544943096123623,0,4,252,0,NORMAL,normal_browsing.csv
0.3442442417144775,5516.432142894246,43.57371360895929,15,1899,43.57371360895929,0,15,1019,10,NORMAL,normal_browsing.csv
0.3632736206054687,334359.53812874097,38.53844376772025,14,121464,38.53844376772025,0,14,249,14,NORMAL,normal_browsing.csv
0.0094525814056396,22850.90079955608,423.16482962140896,4,216,423.16482962140896,0,4,251,0,NORMAL,normal_browsing.csv
0.10457444190979,210166.07498569367,114.75079169298044,12,21978,114.75079169298044,0,12,1048,12,NORMAL,normal_browsing.csv
0.99328351020813,1403.4260970545108,22.148761933428432,22,1394,22.148761933428432,0,22,255,1,NORMAL,normal_browsing.csv
0.3422384262084961,122090.32300348602,73.04848925634573,25,41784,73.04848925634573,1,25,65535,24,NORMAL,normal_browsing.csv
0.0282444953918457,58489.272939071125,141.62051559097125,4,1652,141.62051559097125,1,4,65535,3,NORMAL,normal_browsing.csv
0.0185420513153076,114496.50116367284,215.7258618251019,4,2123,215.7258618251019,1,3,65535,2,NORMAL,normal_browsing.csv
0.1013078689575195,81977.83731372788,69.09631080025228,7,8305,69.09631080025228,1,7,65535,6,NORMAL,normal_browsing.csv
0.5976026058197021,5051.852134846343,33.46705620964785,20,3019,33.46705620964785,0,20,8191,19,NORMAL,normal_browsing.csv
0.5462541580200195,78038.76524165094,25.62909553081501,14,42629,25.62909553081501,0,14,239,14,NORMAL,normal_browsing.csv
