Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Label
4.80907416343689,73853.30064158843,60.92648814353122,293,355166,60.92648814353122,282,11,512,293,ATTACK
3.0583670139312744,56.893106421631714,0.9809156279591676,3,174,0.9809156279591676,3,3,65535,0,ATTACK
1.5870869159698486,291.09936913422143,4.410596502033657,7,462,4.410596502033657,0,7,53248,0,ATTACK
4.69007420539856,168.86726420839142,2.558594912248355,12,792,2.558594912248355,0,12,53248,0,ATTACK
3.058909177780152,56.883022635628464,0.9807417695798012,3,174,0.9807417695798012,3,3,65535,0,ATTACK
4.940141439437866,74368.72091698759,62.75123977731184,310,367392,62.75123977731184,294,16,512,310,ATTACK
2.599680185317993,482.36702617580266,7.30859130569398,19,1254,7.30859130569398,0,19,53248,0,ATTACK
3.469940185546875,171.1845070050922,2.593704651592306,9,594,2.593704651592306,0,9,53248,0,ATTACK
1.3782413005828855,239.43557623794644,3.627811761181007,5,330,3.627811761181007,0,5,53248,0,ATTACK
4.25961446762085,250.72691627806333,3.756208483566492,16,1068,3.756208483566492,0,16,53248,0,ATTACK
4.265275001525879,247.58075379013587,3.751223542274786,16,1056,3.751223542274786,0,16,53248,0,ATTACK
3.888758897781372,407.32790117271327,6.171634866253231,24,1584,6.171634866253231,0,24,53248,0,ATTACK
0.7817709445953369,253.27111651928877,3.8374411593831623,3,198,3.8374411593831623,0,3,53248,0,ATTACK
4.810874223709106,164.62704347929943,2.494349143625749,12,792,2.494349143625749,0,12,53248,0,ATTACK
4.735500335693359,222.99649987151423,3.378734846538095,16,1056,3.378734846538095,0,16,53248,0,ATTACK
3.810285806655884,94.48110148880296,1.5746850248133826,6,360,1.5746850248133826,0,6,251,6,ATTACK
0.2049994468688964,6512.212693206797,24.390309712385008,5,1335,24.390309712385008,1,5,65535,4,ATTACK
3.956913471221924,266.8746758502908,4.043555694701376,16,1056,4.043555694701376,0,16,53248,0,ATTACK
1.710594654083252,308.6645914271068,4.676736233744042,8,528,4.676736233744042,0,8,53248,0,ATTACK
4.985851287841797,4861.7575215510815,81.02929202585135,404,24240,81.02929202585135,404,0,512,404,ATTACK
4.063075065612793,194.9262534435973,2.953428082478747,12,792,2.953428082478747,0,12,53248,0,ATTACK
3.602747917175293,223.16299071803223,3.3307909062392875,12,804,3.3307909062392875,0,12,53248,0,ATTACK
4.681501150131226,126.88237831221078,1.922460277457739,9,594,1.922460277457739,0,9,53248,0,ATTACK
0.0437612533569335,46913.6471767603,137.10759038507638,6,2053,137.10759038507638,0,3,53248,5,ATTACK
4.48775053024292,311.514642041461,4.679404494185037,21,1398,4.679404494185037,0,21,53248,0,ATTACK
4.208457708358765,285.14008768974463,4.27710131534617,18,1200,4.27710131534617,0,18,53248,0,ATTACK
4.6384923458099365,199.20265705184823,3.018222076543156,14,924,3.018222076543156,0,14,53248,0,ATTACK
4.229603052139282,312.0860240850167,4.728576122500252,20,1320,4.728576122500252,0,20,53248,0,ATTACK
3.086540699005127,56.373790909701846,0.9719619122362388,3,174,0.9719619122362388,3,3,65535,0,ATTACK
3.0598385334014893,56.86574572501111,0.9804438918105364,3,174,0.9804438918105364,3,3,65535,0,ATTACK
2.9879403114318848,441.7758932297506,7.362931553829176,22,1320,7.362931553829176,0,22,252,22,ATTACK
0.0749351978302002,9888.543988087851,66.72431840815015,5,741,66.72431840815015,1,5,65535,4,ATTACK
4.649909019470215,269.68269588699906,4.08610145283332,19,1254,4.08610145283332,0,19,53248,0,ATTACK
4.808642387390137,455.4299994823716,6.862643827816558,33,2190,6.862643827816558,0,33,53248,0,ATTACK
3.605374813079834,66.56728147356857,1.109454691226143,4,240,1.109454691226143,0,4,254,4,ATTACK
4.994296550750732,4204.796368538293,70.07993947563821,350,21000,70.07993947563821,350,0,512,350,ATTACK
3.085237503051758,56.39760304608257,0.9723724663117684,3,174,0.9723724663117684,3,3,65535,0,ATTACK
3.2426435947418213,53.65992126984089,0.9251710563765672,3,174,0.9251710563765672,3,3,65535,0,ATTACK
0.2787625789642334,3687.725963146213,32.28553858785595,9,1028,32.28553858785595,0,9,255,9,ATTACK
4.975149631500244,5933.489882011512,98.8914980335252,492,29520,98.8914980335252,492,0,512,492,ATTACK
4.175772190093994,158.05459923452955,2.3947666550686297,10,660,2.3947666550686297,0,10,53248,0,ATTACK
3.0865609645843506,97.1955530579968,1.6199258842999464,5,300,1.6199258842999464,0,5,254,5,ATTACK
3.3813893795013428,106146.01269402773,75.11705145222219,254,358921,75.11705145222219,176,78,512,249,ATTACK
3.3067665100097656,52.61937892297274,0.907230671085737,3,174,0.907230671085737,3,3,65535,0,ATTACK
4.463281631469727,142239.73578627763,25.98984549442425,116,634856,25.98984549442425,10,106,64240,106,ATTACK
0.8392364978790283,550.5003669020541,8.340914650031122,7,462,8.340914650031122,0,7,53248,0,ATTACK
4.197377681732178,270.1686829220524,4.050147803946111,17,1134,4.050147803946111,0,17,53248,0,ATTACK
4.230370759963989,140.41322468034843,2.1274731012174004,9,594,2.1274731012174004,0,9,53248,0,ATTACK
4.05039381980896,151.5901977227883,2.2220061555457566,9,614,2.2220061555457566,0,9,53248,0,ATTACK
4.957318305969238,6499.481778525911,98.44031992304916,488,32220,98.44031992304916,0,488,53248,0,ATTACK
4.02421760559082,360.8154782640843,5.466901185819459,22,1452,5.466901185819459,0,22,53238,0,ATTACK
4.337047100067139,188.1464464583214,2.766859506740021,12,816,2.766859506740021,0,12,53248,0,ATTACK
2.44169545173645,243.27358253363155,3.6859633717216895,9,594,3.6859633717216895,0,9,53248,0,ATTACK
2.5151257514953613,341.1360245068774,5.168727644043597,13,858,5.168727644043597,0,13,53248,0,ATTACK
4.830956220626831,177.60459023341593,2.690978639900241,13,858,2.690978639900241,0,13,53248,0,ATTACK
3.688063859939575,178.95568652404336,2.711449795818839,10,660,2.711449795818839,0,10,53248,0,ATTACK
4.243319749832153,1037.8666373596293,8.955252547608064,38,4404,8.955252547608064,0,38,501,38,ATTACK
0.9246478080749512,365.5445857852528,5.407464286764095,5,338,5.407464286764095,1,5,65535,0,ATTACK
0.3444814682006836,574.776927868444,8.708741331340061,3,198,8.708741331340061,0,3,53248,0,ATTACK
3.062129497528076,56.823201024144346,0.9797103624852476,3,174,0.9797103624852476,3,3,65535,0,ATTACK
4.049714088439941,211.8668086839001,3.2101031618772744,13,858,3.2101031618772744,0,13,53248,0,ATTACK
3.764595270156861,161591.07589131428,40.907451916758966,154,608325,40.907451916758966,0,154,502,149,ATTACK
4.792452573776245,275.4330856027433,4.173228569738535,20,1320,4.173228569738535,0,20,53248,0,ATTACK
4.344748973846436,1323.4366437767949,11.27798183392399,49,5750,11.27798183392399,0,49,501,49,ATTACK
4.685077667236328,408.531114304674,6.189865368252637,29,1914,6.189865368252637,0,29,53248,0,ATTACK
3.080745220184326,56.479840935885406,0.9737903609635414,3,174,0.9737903609635414,3,3,65535,0,ATTACK
3.4679064750671387,266.4431715916189,4.0370177513881655,14,924,4.0370177513881655,0,14,53248,0,ATTACK
2.192335367202759,176.06795282078787,1.3684037783999057,3,386,1.3684037783999057,0,3,547,3,ATTACK
2.6388933658599854,200.08387107674235,3.0315738041930658,8,528,3.0315738041930658,0,8,53248,0,ATTACK
1.146932601928711,10201.122524832745,170.0187087472124,195,11700,170.0187087472124,195,0,512,195,ATTACK
4.778794288635254,220.9762413316972,3.3481248686620786,16,1056,3.3481248686620786,0,16,53248,0,ATTACK
0.2216897010803222,1488.5671205828137,22.554047281557786,5,330,22.554047281557786,0,5,53248,0,ATTACK
3.404862403869629,51.10338667496485,0.8810928737062906,3,174,0.8810928737062906,3,3,65535,0,ATTACK
4.561837673187256,5165.02376629674,78.25793585298092,357,23562,78.25793585298092,0,357,53248,0,ATTACK
4.553376197814941,246.4105646571486,3.7334934038961904,17,1122,3.7334934038961904,0,17,53248,0,ATTACK
4.107185363769531,160.69398908118893,2.434757410321044,10,660,2.434757410321044,0,10,53248,0,ATTACK
2.28626012802124,230.94484898224783,3.4991643785189077,8,528,3.4991643785189077,0,8,53248,0,ATTACK
4.439824104309082,193.25089909919316,2.9280439257453508,13,858,2.9280439257453508,0,13,53248,0,ATTACK
4.394959926605225,212.06109169689284,3.1854670426571885,14,932,3.1854670426571885,1,14,65535,0,ATTACK
4.816510677337647,383.6802456797402,5.813337055753639,28,1848,5.813337055753639,0,28,53248,0,ATTACK
1.4635777473449707,381.2575047770778,3.416285885099264,5,558,3.416285885099264,0,5,501,5,ATTACK
4.790898561477661,192.86569902139817,2.922207560930276,14,924,2.922207560930276,0,14,53248,0,ATTACK
4.801054239273071,288.68659484460534,4.374039315827353,21,1386,4.374039315827353,0,21,53248,0,ATTACK
4.864848852157593,244.20080378717503,3.700012178593561,18,1188,3.700012178593561,0,18,53248,0,ATTACK
4.35367488861084,41.344382528626056,0.6890730421437676,3,180,0.6890730421437676,0,3,253,3,ATTACK
4.989568710327148,8381.485941549046,139.69143235915078,697,41820,139.69143235915078,697,0,512,697,ATTACK
4.423742055892944,223.7924335306132,3.3907944474335334,15,990,3.3907944474335334,0,15,53248,0,ATTACK
2.4688398838043213,294.06524285458374,4.455533982645208,11,726,4.455533982645208,0,11,53248,0,ATTACK
4.189771413803101,120.29295878519392,0.9547060221047136,4,504,0.9547060221047136,0,4,547,4,ATTACK
4.746397018432617,898.7870132719626,8.216758911768997,39,4266,8.216758911768997,0,39,615,39,ATTACK
3.856029987335205,273.85679143272745,4.149345324738295,16,1056,4.149345324738295,0,16,53248,0,ATTACK
0.6886904239654541,670.8384259792971,10.164218575443895,7,462,10.164218575443895,0,7,53248,0,ATTACK
0.0766589641571044,25045.994569730447,104.3583107072102,8,1920,104.3583107072102,0,8,501,8,ATTACK
4.99486780166626,112931.91780007193,24.825481859326548,124,564080,24.825481859326548,0,124,502,124,ATTACK
4.94206428527832,5973.212466688408,99.55354111147346,492,29520,99.55354111147346,492,0,512,492,ATTACK
3.588195562362671,222.95328838577424,3.344299325786614,12,800,3.344299325786614,1,12,65535,0,ATTACK
4.2301411628723145,3900.5790503682174,65.0096508394703,275,16500,65.0096508394703,275,0,512,275,ATTACK
4.239303588867188,1305.8748645739977,11.322614432722522,48,5536,11.322614432722522,0,48,501,48,ATTACK
4.562580823898315,245.91345190491373,3.725961392498693,17,1122,3.725961392498693,0,17,53248,0,ATTACK
4.984274387359619,7174.564885651005,119.57608142751675,596,35760,119.57608142751675,596,0,512,596,ATTACK
3.773801565170288,349.77991746644386,5.299695719188543,20,1320,5.299695719188543,0,20,53248,0,ATTACK
2.852480888366699,254.5152898169635,3.8562922699539928,11,726,3.8562922699539928,0,11,53248,0,ATTACK
4.803705930709839,302.26662933662124,4.579797414191231,22,1452,4.579797414191231,0,22,53248,0,ATTACK
0.0764157772064209,21984.98872113593,52.34521124079985,4,1680,52.34521124079985,0,4,255,2,ATTACK
4.455373525619507,165.64267748962376,2.468928797270815,11,738,2.468928797270815,0,11,53248,0,ATTACK
4.435489892959595,357.1195151440354,5.410901744606597,24,1584,5.410901744606597,0,24,53248,0,ATTACK
3.2369062900543213,92.68108901446308,1.544684816907718,5,300,1.544684816907718,0,5,255,5,ATTACK
3.628601551055908,223.22649334818624,3.3070591607138704,12,810,3.3070591607138704,0,12,253,12,ATTACK
4.632692575454712,238.30633740932817,3.453715034917799,16,1104,3.453715034917799,0,16,53248,0,ATTACK
1.7935898303985596,404.7748195799444,6.132951811817339,11,726,6.132951811817339,0,11,53248,0,ATTACK
4.23260235786438,327.4581174451092,4.961486627956199,21,1386,4.961486627956199,0,21,53248,0,ATTACK
4.975944757461548,4847.320694995958,80.78867824993262,402,24120,80.78867824993262,402,0,512,402,ATTACK
4.585208892822266,336.29874582461514,5.016129153026036,23,1542,5.016129153026036,0,23,53248,0,ATTACK
4.273481369018555,156.31283778204758,2.340012541647419,10,668,2.340012541647419,1,10,65535,0,ATTACK
2.4208548069000244,299.8940696198399,4.543849539694544,11,726,4.543849539694544,0,11,53248,0,ATTACK
4.595260620117188,229.80198236788365,3.4818482176952066,16,1056,3.4818482176952066,0,16,53248,0,ATTACK
4.882384538650513,435.442965045032,6.349356498775161,31,2126,6.349356498775161,0,31,53248,0,ATTACK
2.691509962081909,64.64772653689504,1.1146159747740525,3,174,1.1146159747740525,3,3,65535,0,ATTACK
2.096720933914185,314.7772263464284,5.246287105773806,11,660,5.246287105773806,0,11,252,11,ATTACK
4.893205642700195,160961.14848044142,35.150781013382066,172,787616,35.150781013382066,0,172,502,172,ATTACK
0.4992809295654297,572.823801319494,6.008641272582105,3,286,6.008641272582105,0,3,252,3,ATTACK
4.732431173324585,306.81904222601804,4.64877336706088,22,1452,4.64877336706088,0,22,53248,0,ATTACK
2.9432990550994877,224.238172079898,3.3975480618166363,10,660,3.3975480618166363,0,10,53248,0,ATTACK
4.812553405761719,260.5685369639072,3.948008135816776,19,1254,3.948008135816776,0,19,53248,0,ATTACK
1.4513838291168213,545.6861128747303,8.267971407192883,12,792,8.267971407192883,0,12,53248,0,ATTACK
2.65043306350708,177.32951134336182,2.641077828518155,7,470,2.641077828518155,1,7,65535,0,ATTACK
2.8132920265197754,206.87507536143403,3.19909910352733,9,582,3.19909910352733,0,8,53248,0,ATTACK
4.675709009170532,334.92246778586576,4.9190400760376205,23,1566,4.9190400760376205,0,23,53248,0,ATTACK
4.8234803676605225,205.2459893145929,3.1097877168877703,15,990,3.1097877168877703,0,15,53248,0,ATTACK
1.6967716217041016,194.4869868041372,2.9467725273354115,5,330,2.9467725273354115,0,5,53248,0,ATTACK
3.5693023204803467,166.41907764205897,2.5215011763948327,9,594,2.5215011763948327,0,9,53248,0,ATTACK
4.735332727432251,223.0043928872173,3.378854437685111,16,1056,3.378854437685111,0,16,53248,0,ATTACK
4.72734808921814,293.1876337097131,4.442236874389592,21,1386,4.442236874389592,0,21,53248,0,ATTACK
4.966491222381592,6173.3724328012695,102.88954054668784,511,30660,102.88954054668784,511,0,512,511,ATTACK
3.407176733016968,368.046655123057,5.5764644715614695,19,1254,5.5764644715614695,0,19,53248,0,ATTACK
3.5559327602386475,185.6053093522797,2.812201656852723,10,660,2.812201656852723,0,10,53248,0,ATTACK
4.253762722015381,774.3732350071804,6.817493568672809,29,3294,6.817493568672809,0,29,615,29,ATTACK
3.1942837238311768,1708.0511537829689,15.026842995158084,48,5456,15.026842995158084,0,48,615,48,ATTACK
4.306544303894043,137.9296155070078,2.0898426591970884,9,594,2.0898426591970884,0,9,53248,0,ATTACK
3.479609489440918,155.1898285249141,2.586497142081902,9,540,2.586497142081902,0,9,255,9,ATTACK
0.2586555480957031,3154.774780620898,46.39374677383674,12,816,46.39374677383674,2,12,65535,8,ATTACK
2.031041145324707,584.9216805551578,8.862449705381177,18,1188,8.862449705381177,0,18,53248,0,ATTACK
4.6576902866363525,283.4022699592732,4.293973787261715,20,1320,4.293973787261715,0,20,53248,0,ATTACK
0.9374897480010986,228.26916289622105,3.200034993872257,3,214,3.200034993872257,2,3,65535,0,ATTACK
3.0551044940948486,56.95386208109123,0.9819631393291592,3,174,0.9819631393291592,3,3,65535,0,ATTACK
2.652681589126587,398.0877329297916,6.031632317118056,16,1056,6.031632317118056,0,16,53248,0,ATTACK
4.510784149169922,828.6807518129348,6.872419290048415,31,3738,6.872419290048415,0,31,615,31,ATTACK
3.0809485912323,56.4761127450051,0.9737260818104329,3,174,0.9737260818104329,3,3,65535,0,ATTACK
2.569542169570923,200.81398395036447,3.1133951000056506,8,516,3.1133951000056506,0,7,53248,0,ATTACK
1.2361235618591309,166.6500068085231,2.4269418467260646,3,206,2.4269418467260646,1,3,65535,0,ATTACK
4.600541830062866,301.2688616247318,4.564679721586845,21,1386,4.564679721586845,0,21,53248,0,ATTACK
0.4497663974761963,586.9713733204626,8.893505656370646,4,264,8.893505656370646,0,4,53248,0,ATTACK
0.3772058486938476,736.9981164465817,10.604289445274556,4,278,10.604289445274556,1,4,26883,3,ATTACK
3.4059436321258545,51.08716373306393,0.8808131678114471,3,174,0.8808131678114471,3,3,65535,0,ATTACK
4.689772605895996,211.0976550878755,3.198449319513265,15,990,3.198449319513265,0,15,53248,0,ATTACK
4.692880392074585,182.8301444564845,2.770153703886129,13,858,2.770153703886129,0,13,53248,0,ATTACK
4.567214250564575,158.95904158870053,2.408470327101523,11,726,2.408470327101523,0,11,53248,0,ATTACK
4.361461639404297,1522.8839662354997,13.527575129162072,59,6642,13.527575129162072,0,59,501,59,ATTACK
2.349454641342163,256.229675349722,3.830676209547339,9,602,3.830676209547339,1,9,65535,0,ATTACK
0.458024263381958,576.3886787365318,8.73316179903836,4,264,8.73316179903836,0,4,53248,0,ATTACK
2.976806163787842,310.39978727545184,4.703027079931089,14,924,4.703027079931089,0,14,53248,0,ATTACK
0.0156195163726806,20359.14508570818,320.11234411490847,5,318,320.11234411490847,0,4,53247,0,ATTACK
3.5126941204071045,261.33787017402136,3.98554486104172,14,918,3.98554486104172,0,13,53248,1,ATTACK
3.401295661926269,51.15697583945345,0.8820168248181629,3,174,0.8820168248181629,3,3,65535,0,ATTACK
2.121403455734253,528.8951505038712,8.01356288642229,17,1122,8.01356288642229,0,17,53248,0,ATTACK
4.661618709564209,283.1634421948251,4.290355184770077,20,1320,4.290355184770077,0,20,53248,0,ATTACK
1.310607671737671,151.074958791811,2.289014527148652,3,198,2.289014527148652,0,3,53248,0,ATTACK
3.411675453186035,51.001334208829256,0.8793333484280906,3,174,0.8793333484280906,3,3,65535,0,ATTACK
3.481344699859619,49.98068706239182,0.8617359838343417,3,174,0.8617359838343417,3,3,65535,0,ATTACK
4.291757345199585,294.052039407953,4.427090926110227,19,1262,4.427090926110227,1,19,65535,0,ATTACK
2.676121950149536,249.61493251930224,3.736750486815902,10,668,3.736750486815902,1,10,65535,0,ATTACK
4.135522127151489,239.38936114021064,3.627111532427434,15,990,3.627111532427434,0,15,53248,0,ATTACK
3.5509731769561768,204.45099521205412,3.09774235169779,11,726,3.09774235169779,0,11,53248,0,ATTACK
0.6363189220428467,518.607868740668,7.857694980919213,5,330,7.857694980919213,0,5,53248,0,ATTACK
3.01697325706482,57.67369650776511,0.994374077720088,3,174,0.994374077720088,3,3,65535,0,ATTACK
3.618208646774292,404.62011534497503,6.080356924582958,22,1464,6.080356924582958,0,22,53248,0,ATTACK
4.643419027328491,331.22145362032103,4.95324670563549,23,1538,4.95324670563549,0,23,53248,0,ATTACK
2.0715930461883545,9470.972127513163,157.84953545855277,327,19620,157.84953545855277,327,0,512,327,ATTACK
0.3016490936279297,13797.4888302951,16.575551213713478,5,4162,16.575551213713478,1,5,32768,4,ATTACK
4.062331199645996,129.9746313264688,1.969312595855588,8,528,1.969312595855588,0,8,53248,0,ATTACK
4.949387550354004,316003.9467687539,49.90516452532261,247,1564026,49.90516452532261,190,57,502,247,ATTACK
3.8441412448883057,223.196793598808,3.3817695999819395,13,858,3.3817695999819395,0,13,53248,0,ATTACK
4.753019094467163,229.7487088303857,3.36628144806426,16,1092,3.36628144806426,0,16,53248,0,ATTACK
4.145995378494263,318.3795155312971,4.823932053504501,20,1320,4.823932053504501,0,20,53248,0,ATTACK
3.8873486518859854,492.3664356865453,7.460097510402202,29,1914,7.460097510402202,0,29,53248,0,ATTACK
4.80853271484375,219.60961121054035,3.327418351674854,16,1056,3.327418351674854,0,16,53248,0,ATTACK
4.724857091903687,195.5614703317328,2.96305258078383,14,924,2.96305258078383,0,14,53248,0,ATTACK
2.978604793548584,161.1492739955435,2.685821233259058,8,480,2.685821233259058,0,8,254,8,ATTACK
0.7939271926879883,1201.621519940708,11.336052074912342,9,954,11.336052074912342,0,9,511,9,ATTACK
3.0229687690734863,57.55931115799436,0.9924019165171442,3,174,0.9924019165171442,3,3,65535,0,ATTACK
4.801562547683716,371.1291860312516,5.623169485321993,27,1782,5.623169485321993,0,27,53248,0,ATTACK
0.5015273094177246,394.79405464455937,5.9817281006751415,3,198,5.9817281006751415,0,3,53248,0,ATTACK
4.13709282875061,335.0178633575809,5.0760282326906205,21,1386,5.0760282326906205,0,21,53248,0,ATTACK
3.0233142375946045,57.55273396206313,0.9922885165872952,3,174,0.9922885165872952,3,3,65535,0,ATTACK
3.6135404109954834,182.64635923033129,2.767369079247444,10,660,2.767369079247444,0,10,53248,0,ATTACK
0.949622392654419,2337.771325921007,18.95490264260276,18,2220,18.95490264260276,0,18,570,18,ATTACK
3.4313628673553467,307.7494397477964,4.662870299209036,16,1056,4.662870299209036,0,16,53248,0,ATTACK
3.08713173866272,56.362997996118274,0.9717758275192806,3,174,0.9717758275192806,3,3,65535,0,ATTACK
0.1465966701507568,1637.1449621140043,27.28574936856674,4,240,27.28574936856674,0,4,250,4,ATTACK
4.015444278717041,2013.2267910794883,17.432691164716008,70,8084,17.432691164716008,0,70,547,70,ATTACK
0.5298511981964111,1540.0550244627664,22.64786800680539,12,816,22.64786800680539,2,12,65535,8,ATTACK
3.550525188446045,1504.566146265823,12.674181314481846,45,5342,12.674181314481846,0,45,615,45,ATTACK
1.204894781112671,170.969285641496,2.489843965652854,3,206,2.489843965652854,1,3,65535,0,ATTACK
0.0849800109863281,3294.89249001212,47.06989271445886,4,280,47.06989271445886,2,4,65535,0,ATTACK
4.964940309524536,58045.81365200717,52.97143240483107,263,288194,52.97143240483107,254,9,512,263,ATTACK
0.3930118083953857,712.4467866327027,10.177811237610038,4,280,10.177811237610038,2,4,65535,0,ATTACK
4.40856671333313,224.5627806892148,3.402466374079012,15,990,3.402466374079012,0,15,53248,0,ATTACK
3.4321131706237797,267.47369750431494,4.079119569782581,14,918,4.079119569782581,0,13,53248,1,ATTACK
4.147175312042236,193.86689481522737,2.8935357435108564,12,804,2.8935357435108564,0,12,53248,0,ATTACK
4.0537309646606445,362.628899849317,5.673785507846456,23,1470,5.673785507846456,0,23,251,23,ATTACK
3.770715713500977,127.82719160561696,1.8564114963471343,7,482,1.8564114963471343,1,7,65535,0,ATTACK
2.023004531860352,386.5537559032921,5.931771190331848,12,782,5.931771190331848,0,12,254,12,ATTACK
3.043511390686035,57.1708062379812,0.985703555827262,3,174,0.985703555827262,3,3,65535,0,ATTACK
0.4592154026031494,574.8936087584738,8.710509223613238,4,264,8.710509223613238,0,4,53248,0,ATTACK
1.7188961505889893,230.3804100464757,3.49061227343145,6,396,3.49061227343145,0,6,53248,0,ATTACK
4.907848119735718,371521.2768438699,15.07789120499206,74,1823370,15.07789120499206,11,63,502,74,ATTACK
4.712890863418579,210.06215265546928,3.1827598887192314,15,990,3.1827598887192314,0,15,53248,0,ATTACK
4.8954033851623535,202.2305256806058,3.064098873948573,15,990,3.064098873948573,0,15,53248,0,ATTACK
3.0491528511047363,57.0650303532531,0.9838798336767776,3,174,0.9838798336767776,3,3,65535,0,ATTACK
0.6750626564025879,206414.9137541684,39.99628737261683,27,139343,39.99628737261683,0,27,502,22,ATTACK
4.300536632537842,214.85690716107845,3.2554076842587643,14,924,3.2554076842587643,0,14,53248,0,ATTACK
4.7433249950408936,475.615734186173,7.1679676251462245,34,2256,7.1679676251462245,0,34,53248,0,ATTACK
0.1446554660797119,63571.74221769522,76.04275384891773,11,9196,76.04275384891773,1,11,42340,10,ATTACK
1.4915242195129397,129399.8431101746,33.52275433806071,50,193003,33.52275433806071,5,45,64240,42,ATTACK
2.8921608924865723,296.66399342753147,4.494908991326234,13,858,4.494908991326234,0,13,53248,0,ATTACK
2.122920513153076,212.91423640193915,1.8841967823180452,4,452,1.8841967823180452,0,4,510,4,ATTACK
3.636486530303955,395.98661730217873,6.04979554211662,22,1440,6.04979554211662,0,21,53248,0,ATTACK
4.824442863464356,191.524705784678,2.90188948158603,14,924,2.90188948158603,0,14,53248,0,ATTACK
2.84475040435791,243.2550845022875,3.515246885871207,10,692,3.515246885871207,0,10,53248,0,ATTACK
0.0288174152374267,30884.10229256468,242.90866971680083,7,890,242.90866971680083,0,7,615,7,ATTACK
4.5804762840271,218.7545438220354,3.27476862009035,15,1002,3.27476862009035,0,15,53248,0,ATTACK
3.1229500770568848,190.2047696387752,2.881890449072352,9,594,2.881890449072352,0,9,53248,0,ATTACK
4.603271961212158,272.4149280264966,4.127498909492373,19,1254,4.127498909492373,0,19,53248,0,ATTACK
4.14694356918335,334.222054599345,5.0639705242325,21,1386,5.0639705242325,0,21,53248,0,ATTACK
2.9519875049591064,58.94333892257122,1.0162644641822625,3,174,1.0162644641822625,3,3,65535,0,ATTACK
2.611197233200073,303.3091449125766,4.595593104736008,12,792,4.595593104736008,0,12,53238,0,ATTACK
3.66703724861145,179.98180963389825,2.726997115665125,10,660,2.726997115665125,0,10,53248,0,ATTACK
3.69736909866333,142.8042442911318,2.1637006710777547,8,528,2.1637006710777547,0,8,53248,0,ATTACK
1.3840065002441406,297.68646312522566,4.33523975425086,6,412,4.33523975425086,2,6,65535,0,ATTACK
2.6687371730804443,618.2699505382367,9.367726523306615,25,1650,9.367726523306615,0,25,53248,0,ATTACK
0.5659809112548828,241944.55550875017,56.53900929105571,32,136936,56.53900929105571,0,32,502,29,ATTACK
1.077953577041626,385.9164335645002,5.566102407180291,6,416,5.566102407180291,0,6,53248,0,ATTACK
2.990650415420532,58.18132373573756,1.00312627130582,3,174,1.00312627130582,3,3,65535,0,ATTACK
4.617885112762451,302.73598538351393,4.547536261125746,21,1398,4.547536261125746,0,21,53248,0,ATTACK
4.22292685508728,250.0635308726356,3.788841376858115,16,1056,3.788841376858115,0,16,53248,0,ATTACK
2.470131158828736,7401.2264225956305,112.13979428175196,277,18282,112.13979428175196,0,277,53248,0,ATTACK
4.507870197296143,105.14943404632837,1.552839743300208,7,474,1.552839743300208,0,7,53248,0,ATTACK
4.489145278930664,527.0491046713446,4.677950633177614,21,2366,4.677950633177614,0,21,570,21,ATTACK
1.6939647197723389,350.6566536284362,5.312979600430851,9,594,5.312979600430851,0,9,53248,0,ATTACK
3.800631046295166,5935.856368376341,98.93093947293904,376,22560,98.93093947293904,376,0,512,376,ATTACK
4.759559631347656,291.2034111037197,4.4121728955109045,21,1386,4.4121728955109045,0,21,53248,0,ATTACK
4.325040340423584,442.53922492028073,6.705139771519405,29,1914,6.705139771519405,0,29,53248,0,ATTACK
4.357221364974976,393.8289694881856,5.967105598305842,26,1716,5.967105598305842,0,26,53248,0,ATTACK
4.757328033447266,363.2291042053396,5.465252725311823,26,1728,5.465252725311823,0,26,53248,0,ATTACK
4.91302490234375,268.67358221007515,4.070811851667806,20,1320,4.070811851667806,0,20,53248,0,ATTACK
4.524616956710815,189.62931187521468,2.8731713920487074,13,858,2.8731713920487074,0,13,53248,0,ATTACK
3.1478476524353027,296.0753196804067,4.447483342838727,14,932,4.447483342838727,1,14,65535,0,ATTACK
0.3479211330413818,2785.1139467424846,14.371072996607246,5,969,14.371072996607246,0,5,8014,5,ATTACK
4.015726804733276,345.1430008551236,5.229439406895812,21,1386,5.229439406895812,0,21,53248,0,ATTACK
1.8729667663574217,5061.488634118622,84.35814390197704,158,9480,84.35814390197704,158,0,512,158,ATTACK
2.303091764450073,9092.12577771516,151.53542962858597,349,20940,151.53542962858597,349,0,512,349,ATTACK
3.461331844329834,259.4377079074504,3.755779735853959,13,898,3.755779735853959,0,13,53248,0,ATTACK
2.63920521736145,350.1054006417017,5.304627282450026,14,924,5.304627282450026,0,14,53248,0,ATTACK
3.629085063934326,305.8622160806113,4.684376282315669,17,1110,4.684376282315669,0,16,53248,0,ATTACK
4.067570447921753,84.07967468018614,1.2292350099442415,5,342,1.2292350099442415,0,5,53248,0,ATTACK
3.9053280353546143,222.7725794412048,3.328785669811106,13,870,3.328785669811106,0,13,53248,0,ATTACK
