Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,Label,Source_File
0.0136671066284179,14487.33849696462,219.50512874188823,3,0,3,678,NORMAL,normal_gaming.csv
2.6229231357574463,66.33820016603437,1.143762071828179,3,3,3,65535,ATTACK,
4.476948022842407,28648.98125812234,10.721589742631158,48,0,48,16,NORMAL,normal_download.csv
0.007601261138916,103009.22250799825,394.6713506053573,3,0,3,255,NORMAL,normal_gaming.csv
4.978534698486328,4890.595621921197,69.09663602517215,344,0,344,1023,NORMAL,normal_download.csv
1.6402866840362549,402.3686873906319,6.096495263494423,10,0,10,53248,ATTACK,
0.1255617141723632,29093.26321385984,71.67790006152164,9,1,9,65535,NORMAL,normal_browsing.csv
0.1793544292449951,60901.75774292904,66.90662756707393,12,1,12,65535,NORMAL,normal_gaming.csv
2.5449235439300537,68.37140566167922,1.1788173389944692,3,3,3,65535,ATTACK,
0.1308648586273193,51121.439859206,68.77323747875246,9,1,9,65535,NORMAL,normal_streaming.csv
0.0617074966430664,22363.57128506298,81.02743219225717,5,0,5,1053,NORMAL,normal_streaming.csv
4.56819224357605,288.95456443546783,4.378099461143452,20,0,20,53248,ATTACK,
3.037160396575928,57.29035588511108,0.9877647566398462,3,3,3,65535,ATTACK,
1.6427807807922363,1142.574847445446,3.04361973214024,5,2,3,65535,NORMAL,normal_mixed.csv
3.949643135070801,518.0214844811096,7.848810370925904,31,0,31,53248,ATTACK,
4.35367488861084,41.344382528626056,0.6890730421437676,3,0,3,253,ATTACK,
0.9300994873046876,1541.7705520465918,6.450922811910425,6,0,6,2045,NORMAL,normal_mixed.csv
4.350880146026611,333.7255799440997,5.056448180971207,22,0,22,53248,ATTACK,
0.7921888828277588,272.6622459393484,5.049300850728674,4,0,4,1023,NORMAL,normal_browsing.csv
0.6436629295349121,7970.010023269097,29.5185556417374,19,0,19,592,ATTACK,
4.772740125656128,26270.44353955124,9.847592528105377,47,0,47,16,NORMAL,normal_download.csv
4.920773267745972,43589.08413966633,15.4447270509606,76,0,76,16,NORMAL,normal_mixed.csv
0.0875601768493652,3243.483627135443,34.262150990867354,3,0,3,255,NORMAL,normal_browsing.csv
0.0113646984100341,496273.618226446,351.96710512513897,4,0,4,255,NORMAL,normal_streaming.csv
4.343079090118408,227.9488766972948,3.45377085904992,15,0,15,53248,ATTACK,
3.6473872661590576,376.7080103470652,5.757546009671302,21,0,20,53248,ATTACK,
4.435489892959595,357.1195151440354,5.410901744606597,24,0,24,53248,ATTACK,
4.895400047302246,42095.4361255038,15.729051610896052,77,0,77,16,NORMAL,normal_mixed.csv
4.8858864307403564,4944.855010954286,60.99200303246594,298,0,298,1023,NORMAL,normal_download.csv
0.6128079891204834,25872.70447102929,45.69131032411354,28,2,26,65535,NORMAL,normal_gaming.csv
4.304227352142334,55.75913639425792,0.9293189399042986,4,0,4,252,ATTACK,
0.1525723934173584,158934.3881737989,98.313985014103,15,1,15,65535,NORMAL,normal_streaming.csv
4.716906785964966,139.9222053664094,2.1200334146425663,10,0,10,53248,ATTACK,
0.0334017276763916,59577.75655438732,119.7542845314318,4,1,3,65535,NORMAL,normal_browsing.csv
4.219934463500977,205.2164571488492,3.080616562280646,13,1,13,65535,ATTACK,
0.2653300762176513,112655.90552757496,56.53335729529372,15,1,15,65535,NORMAL,normal_browsing.csv
3.0198683738708496,57.61840532704007,0.9934207815006908,3,3,3,65535,ATTACK,
3.78979229927063,8754.56948033414,3.430267142213027,13,0,13,16,NORMAL,normal_mixed.csv
2.686300754547119,1335.665782741031,15.262624607687366,41,0,41,255,NORMAL,normal_browsing.csv
0.1769042015075683,8230.44329977493,39.56943894122562,7,1,7,65535,NORMAL,normal_browsing.csv
0.1088137626647949,58862.03953566843,73.52011183221661,8,1,8,65535,NORMAL,normal_streaming.csv
0.9670534133911132,13271.24212818371,3.102207136087824,3,0,3,1022,NORMAL,normal_mixed.csv
4.811041831970215,18860.363964626147,6.8592211734076445,33,0,33,16,NORMAL,normal_download.csv
2.125072717666626,2231.453051266318,33.41062139179852,71,0,71,53248,ATTACK,
0.1341886520385742,30412.407740908413,89.42633984094608,12,1,11,65535,NORMAL,normal_gaming.csv
3.746351718902588,308.0330109363141,4.537747994729064,17,0,17,53248,ATTACK,
0.1839563846588134,38199.272142867325,54.36071174451021,10,1,10,65535,NORMAL,normal_browsing.csv
0.1483252048492431,38422.3302155047,40.45165490314585,6,0,6,1053,NORMAL,normal_streaming.csv
4.989429235458374,5633.910949218535,71.55127032625461,357,0,357,4095,NORMAL,normal_download.csv
0.16740083694458,262322.46386281744,125.44740147835871,21,1,21,65535,NORMAL,normal_mixed.csv
4.48241114616394,10285.089541474616,3.7926016703194767,17,0,17,16,NORMAL,normal_mixed.csv
4.892178058624268,9134.99048163576,3.4749348442114103,17,0,17,16,NORMAL,normal_download.csv
4.927750110626221,4191.365133443279,57.02399547291378,281,0,281,1023,NORMAL,normal_download.csv
0.3387749195098877,101096.6220567588,38.37356088463501,13,1,13,65535,NORMAL,normal_browsing.csv
0.4669322967529297,26474.93027568656,17.133104854027867,8,0,8,1281,NORMAL,normal_mixed.csv
4.845671653747559,25841.618860650004,9.080268566272162,44,0,44,16,NORMAL,normal_download.csv
4.384169101715088,9846.791717753744,3.4214008748275693,15,0,15,16,NORMAL,normal_download.csv
1.983999729156494,90.72581883694498,1.5120969806157498,3,0,3,255,ATTACK,
0.6235876083374023,91785.0182312018,35.279726065525885,22,0,22,165,NORMAL,normal_browsing.csv
4.622920274734497,159.63935264758263,2.379448345695676,11,0,11,53248,ATTACK,
0.1028361320495605,68322.28964634638,97.2420860323746,10,1,10,65535,NORMAL,normal_browsing.csv
1.2326531410217283,167.1191944793566,2.433774676883833,3,1,3,65535,ATTACK,
0.2430782318115234,14135.366932667936,32.91121520993699,8,0,8,16,NORMAL,normal_gaming.csv
0.5391337871551514,2409.42050182838,14.838617409258694,8,1,7,65535,NORMAL,normal_gaming.csv
0.8836686611175537,104965.81363731407,39.60760581430643,35,1,35,65535,NORMAL,normal_browsing.csv
0.0062460899353027,25936.2259714482,480.30048095274446,3,0,3,255,NORMAL,normal_mixed.csv
4.944821357727051,8444.794458498818,3.033476624299111,15,0,15,16,NORMAL,normal_download.csv
0.0252141952514648,13563.788040394871,237.96119369113808,6,0,0,0,ATTACK,
4.245082139968872,11192.71628519028,4.004633936276356,17,0,17,16,NORMAL,normal_download.csv
2.3420395851135254,366.34735187808974,5.550717452698329,13,0,13,53248,ATTACK,
4.921811580657959,31906.950809971186,11.784278826912432,58,0,58,16,NORMAL,normal_mixed.csv
2.117164373397827,8848.628021231007,3.306309178425165,7,0,7,16,NORMAL,normal_mixed.csv
