Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Source_File,Label
0.1176300048828125,68375.41159683486,127.51848488779348,15,8043,127.51848488779348,1,15,65535,10,normal_browsing_heavy.pcap,0
0.1423580646514892,72675.89669281,154.53989244556544,22,10346,154.53989244556544,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1225321292877197,56646.36728626271,106.09462249264016,13,6941,106.09462249264016,1,13,65535,7,normal_browsing_heavy.pcap,0
0.1329479217529297,89478.64579716798,165.4783294836664,22,11896,165.4783294836664,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1153898239135742,59615.30893012108,112.66158105706847,13,6879,112.66158105706847,1,13,65535,8,normal_browsing_heavy.pcap,0
0.1252639293670654,109001.8496864264,175.62917043367372,22,13654,175.62917043367372,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1071810722351074,64181.10825492159,121.29007229451672,13,6879,121.29007229451672,1,13,65535,8,normal_browsing_heavy.pcap,0
0.0931859016418457,125190.6113956761,236.08721504413455,22,11666,236.08721504413455,2,20,65535,8,normal_browsing_heavy.pcap,0
0.0926020145416259,73659.30464648649,129.58681362818325,12,6821,129.58681362818325,1,12,65535,8,normal_browsing_heavy.pcap,0
0.1146461963653564,119585.30186478003,209.33969691865215,24,13710,209.33969691865215,2,22,65535,8,normal_browsing_heavy.pcap,0
0.0968801975250244,71614.22227909781,144.50837588748476,14,6938,144.50837588748476,1,14,65535,9,normal_browsing_heavy.pcap,0
143.48462414741516,9.074143015228822,0.1115102060243173,16,1302,0.1115102060243173,2,14,65535,2,normal_browsing_heavy.pcap,0
23.457404136657715,171.5023527992646,0.2557827782241083,6,4023,0.2557827782241083,1,6,65535,3,normal_browsing_heavy.pcap,0
0.319990873336792,46676.33124735962,243.7569521487715,78,14936,243.7569521487715,2,76,65535,8,normal_browsing_heavy.pcap,0
0.3012590408325195,261366.42997470664,202.48354980958743,61,78739,202.48354980958743,1,61,65535,56,normal_browsing_heavy.pcap,0
0.1169328689575195,80285.38155008033,188.14213827245072,22,9388,188.14213827245072,2,20,65535,8,normal_browsing_heavy.pcap,0
0.0996119976043701,160020.88486679128,180.701124692738,18,15940,180.701124692738,1,18,65535,13,normal_browsing_heavy.pcap,0
0.2460401058197021,53958.68269431096,195.09014532441444,48,13276,195.09014532441444,2,46,65535,8,normal_browsing_heavy.pcap,0
0.2283849716186523,175821.5512842462,153.2500135711273,35,40155,153.2500135711273,1,35,65535,29,normal_browsing_heavy.pcap,0
0.3368949890136719,57822.17199796184,468.9888693879862,158,19480,468.9888693879862,2,156,65535,8,normal_browsing_heavy.pcap,0
0.3201479911804199,596377.3169277881,431.0506509542016,138,190929,431.0506509542016,1,138,65535,132,normal_browsing_heavy.pcap,0
0.1298089027404785,97759.08841453335,184.88716485018128,24,12690,184.88716485018128,2,22,65535,8,normal_browsing_heavy.pcap,0
0.1125671863555908,64112.82216117643,115.48658557507186,13,7217,115.48658557507186,1,13,65535,7,normal_browsing_heavy.pcap,0
1.3123838901519775,10291.196121308658,18.287332068074026,24,13506,18.287332068074026,2,22,65535,8,normal_browsing_heavy.pcap,0
1.3115661144256592,5200.652811152374,9.149367209181715,12,6821,9.149367209181715,1,12,65535,8,normal_browsing_heavy.pcap,0
0.1866240501403808,68104.83423995666,1093.106702199147,204,12710,1093.106702199147,2,202,65535,8,normal_browsing_heavy.pcap,0
0.1696460247039795,1301981.5842158005,931.351030922764,158,220876,931.351030922764,1,158,65535,153,normal_browsing_heavy.pcap,0
0.1379079818725586,116759.0141002856,159.5266619181644,22,16102,159.5266619181644,2,20,65535,8,normal_browsing_heavy.pcap,0
0.12164306640625,59830.78374310085,115.09081786251882,14,7278,115.09081786251882,1,14,65535,9,normal_browsing_heavy.pcap,0
0.2123558521270752,74403.41220521284,800.5430427143153,170,15800,800.5430427143153,2,168,65535,8,normal_browsing_heavy.pcap,0
0.194843053817749,1136365.8886557168,816.0414081208373,159,221413,816.0414081208373,1,159,65535,154,normal_browsing_heavy.pcap,0
0.2875900268554687,61580.71680594243,229.4933545563072,66,17710,229.4933545563072,2,64,65535,8,normal_browsing_heavy.pcap,0
0.2479169368743896,201898.26734330988,177.4787981600998,44,50054,177.4787981600998,1,44,65535,39,normal_browsing_heavy.pcap,0
0.1608891487121582,73814.79792181002,149.1710298184103,24,11876,149.1710298184103,2,22,65535,8,normal_browsing_heavy.pcap,0
0.1410071849822998,56614.13637185992,99.28572080747074,14,7983,99.28572080747074,1,14,65535,9,normal_browsing_heavy.pcap,0
0.2234308719635009,76605.34933953093,107.41577378761056,24,17116,107.41577378761056,2,22,65535,8,normal_browsing_heavy.pcap,0
0.1835801601409912,44656.241685941786,81.70817580984713,15,8198,81.70817580984713,1,15,65535,9,normal_browsing_heavy.pcap,0
0.2751510143280029,51964.19150014687,188.9871281303425,52,14298,188.9871281303425,2,50,65535,8,normal_browsing_heavy.pcap,0
0.2548418045043945,177455.18671062528,149.11211319469652,38,45223,149.11211319469652,1,38,65535,32,normal_browsing_heavy.pcap,0
0.2414531707763672,41622.97793682016,654.3711954246353,158,10050,654.3711954246353,2,156,65535,8,normal_browsing_heavy.pcap,0
0.2218780517578125,995754.191321092,716.6098617701671,159,220936,716.6098617701671,1,159,65535,154,normal_browsing_heavy.pcap,0
0.2983288764953613,58532.71800281631,160.89625839738764,48,17462,160.89625839738764,2,46,65535,8,normal_browsing_heavy.pcap,0
0.2613568305969238,153326.7751543956,137.74271718010235,36,40073,137.74271718010235,1,36,65535,31,normal_browsing_heavy.pcap,0
0.1177060604095459,148981.28387769777,186.90626398890004,22,17536,186.90626398890004,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1002278327941894,69222.28892494041,139.68175914516658,14,6938,139.68175914516658,1,14,65535,8,normal_browsing_heavy.pcap,0
0.3965768814086914,36103.97043100608,131.12211638583017,52,14318,131.12211638583017,2,50,65535,8,normal_browsing_heavy.pcap,0
0.378864049911499,119393.75089973952,100.2998305299134,38,45234,100.2998305299134,1,38,65535,32,normal_browsing_heavy.pcap,0
0.1652331352233886,129731.84810068137,351.01918220934493,58,21436,351.01918220934493,2,56,65535,8,normal_browsing_heavy.pcap,0
0.1478309631347656,336546.5457641989,290.87275823807187,43,49752,290.87275823807187,1,43,65535,38,normal_browsing_heavy.pcap,0
0.145158052444458,105126.78933770453,151.55893613561594,22,15260,151.55893613561594,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1282629966735839,55043.15494800864,116.9472130623413,15,7060,116.9472130623413,1,15,65535,9,normal_browsing_heavy.pcap,0
0.229306936264038,92984.54005529314,104.66320989246016,24,21322,104.66320989246016,2,22,65535,8,normal_browsing_heavy.pcap,0
0.2113919258117675,39367.6341612511,80.41934399678789,17,8322,80.41934399678789,1,17,65535,13,normal_browsing_heavy.pcap,0
0.2976000308990478,55443.54263053536,524.1934939614252,156,16500,524.1934939614252,2,154,65535,8,normal_browsing_heavy.pcap,0
0.1292591094970703,129213.33022473402,154.72797296699082,20,16702,154.72797296699082,2,18,65535,8,normal_browsing_heavy.pcap,0
