Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,Label
4.043668270111084,212.1835775555421,3.2149026902354865,13,0,13,53248,ATTACK
0.1130592823028564,32558.14051728683,79.60425554348858,9,1,9,65535,NORMAL
0.177058458328247,5546.190841555161,50.83066962728763,9,0,9,615,ATTACK
3.530323028564453,78.17981464212662,1.1330407919148784,4,0,4,53248,ATTACK
4.855381965637207,299.0495928592599,4.531054437261514,22,0,22,53248,ATTACK
0.0600965023040771,27605.59993335,66.55961406473779,4,0,4,251,NORMAL
4.448351860046387,1500.106153907172,6.294466103611692,28,1,27,255,NORMAL
2.9403514862060547,224.4629606685561,3.4009539495235765,10,0,10,53248,ATTACK
4.6628947257995605,44369.86296415337,14.154297680113888,66,0,66,16,NORMAL
0.949622392654419,2337.771325921007,18.95490264260276,18,0,18,570,ATTACK
3.856029987335205,273.85679143272745,4.149345324738295,16,0,16,53248,ATTACK
0.1204488277435302,38796.55856800983,66.41824706699737,8,1,8,65535,NORMAL
0.1978294849395752,1738.8712309748516,15.164574688734172,3,1,2,65535,NORMAL
4.094326972961426,16896.549898642344,6.350250034181859,26,0,26,16,NORMAL
2.848792552947998,61.07850844384603,1.053077731790449,3,3,3,65535,ATTACK
4.541248321533203,188.9348344884881,2.8626490074013344,13,0,13,53248,ATTACK
3.813463926315308,365.5469218891833,5.506804418703622,21,1,21,65535,ATTACK
4.286221504211426,414.3509611565785,3.7328915419511577,16,0,16,570,ATTACK
4.534425258636475,189.21912945103983,2.866956506833937,13,0,13,53248,ATTACK
0.179349660873413,25230.04491875674,33.454203207191256,6,1,6,65535,NORMAL
3.8579797744750977,205.28879006571685,3.1104362131169223,12,0,12,53248,ATTACK
2.9417552947998047,6996.503086569839,3.0593979097817776,9,0,9,16,NORMAL
4.732431173324585,306.81904222601804,4.64877336706088,22,0,22,53248,ATTACK
2.3802032470703125,499.117040304124,7.562379398547334,18,0,18,53248,ATTACK
0.096790075302124,149912.06437961705,72.32146455253752,7,0,7,1053,NORMAL
3.5335371494293213,336.2070213955063,5.094045778719792,18,0,18,53248,ATTACK
4.764944314956665,32661.03226253869,12.17223039059324,58,0,58,16,NORMAL
4.951366424560547,253.26342113960945,3.837324562721355,19,0,19,53248,ATTACK
0.1477270126342773,51073.93607612506,67.69242687359186,10,1,10,65535,NORMAL
4.688362121582031,15960.37124682472,5.545646715366477,26,0,26,16,NORMAL
4.049714088439941,211.8668086839001,3.2101031618772744,13,0,13,53248,ATTACK
4.0537309646606445,362.628899849317,5.673785507846456,23,0,23,251,ATTACK
2.787672519683838,318.5453075028741,5.022110703874141,14,0,11,53248,ATTACK
